2016-12-01,44.333333333333336,48.0,42.75
2017-01-01,44.666666666666664,48.333333333333336,42.666666666666664
2017-02-01,45.333333333333336,48.75,42.5
2017-03-01,45.5,49.083333333333336,42.5
2017-04-01,45.583333333333336,49.416666666666664,42.416666666666664
2017-05-01,45.666666666666664,49.583333333333336,42.5
2017-06-01,46.0,49.833333333333336,42.166666666666664
2017-07-01,46.75,49.333333333333336,42.333333333333336
2017-08-01,46.833333333333336,49.25,42.5
2017-09-01,46.916666666666664,49.166666666666664,42.75
2017-10-01,47.25,49.333333333333336,43.083333333333336
2017-11-01,47.416666666666664,49.583333333333336,43.416666666666664
2017-12-01,47.666666666666664,49.666666666666664,44.833333333333336
